datetime,delay,distance,origin,destination
03151135,1168.54,1361.03,AQ2947,-N/A-
03151135,1059.98,1141.85,DH244,b244
03151135,956.44,1155.65,RB1543,ok1853
03151138,1012.72,3540.16,VC12,gk9
03151139,1207.03,1054.65,N2,-N/A-
03151139,914.664,998.405,VC854,gk366
03151153,1100.11,4054.73,VC12,gk9
03151155,1073.79,1060.74,TG34,op236
03151156,1053.92,1358.96,VC854,gk366
03151156,1151.09,1807.4,DH244,b244
03151156,826.428,1252.05,DR96,e911
03151159,1183.34,2049.58,N2,-N/A-
03151200,1079.37,3303.24,ED3021,-N/A-
03151200,981.13,826.114,RB1543,ok1853
03151200,1130.09,1798.29,AQ2947,-N/A-
03151202,1137.88,2839.96,JU440,-N/A-
03151202,1025.52,3251.16,CB4856,-N/A-
03151202,1124.47,867.692,N2,-N/A-
03151205,1079.44,2876.1,RC301,-N/A-
03151205,939.283,3804.95,LSJ1,-N/A-
03151205,1007.16,3145.92,JU298,-N/A-
03151235,960.561,3383.99,JU298,-N/A-
03151237,962.54,3241.87,LSJ1,-N/A-
03151237,1054.81,3704.21,ED3054,-N/A-
03151237,1106.32,3150.56,ED3021,-N/A-
03151240,1046.93,3092.5,RC301,-N/A-
03151240,1127.94,3489.15,JU440,-N/A-
03151240,1033.13,990.147,N2,-N/A-
03151507,1115.06,2486.02,N2,-N/A-
03151509,1079.45,3329.23,JU298,-N/A-
03151511,1128.84,3390.23,ED3054,-N/A-
03151512,1021.77,4079.62,CB4856,-N/A-
03151543,942.519,3980.62,LSJ1,-N/A-
03151543,1191.9,2479.76,N2,-N/A-
03151544,1186.3,3539.66,JU440,-N/A-
03151544,1102.8,3949.27,ED3021,-N/A-
03151547,1038.53,4095.76,RC301,-N/A-
03151547,1062.73,4094.54,ED3054,-N/A-
03151547,1155.78,4975.95,CB4856,-N/A-
03151615,1004.2,3372.35,RC301,-N/A-
03151617,943.161,3920.79,JU298,-N/A-
03151617,1022.86,3477.91,LSJ1,-N/A-
03151620,1203.73,3788.14,ED3021,-N/A-
03151621,1037.36,4348.67,CB4856,-N/A-
03170952,1041.74,1867.38,N2,-N/A-
03170953,1174.74,646.811,N2,-N/A-
03170953,1098.4,1035.31,N2,-N/A-
03170953,1169.82,893.759,N2,-N/A-
03170953,1107.52,767.709,N2,-N/A-
03170954,1133.96,1206.27,N2,-N/A-
03170955,1138.49,2220.39,N2,-N/A-
03170955,1147.7,1699.12,N2,-N/A-
03171012,1025.62,1063.44,RB1396,ok1591
03171013,1032.29,2024.22,RB1396,ok1591
03171013,1024.92,2415.85,RB1396,ok1591
03171013,1050.72,1624.3,RB1396,ok1591
03171016,1057.12,1936.06,RB1396,ok1591
03171034,1106.75,460.868,VC1063,ok1512
03171035,1066.65,595.889,VC1063,ok1512
03171035,1122.12,1608.73,VC1063,ok1512
03171035,1227.22,759.244,VC1063,ok1512
03171037,1105.22,2007.49,VC1063,ok1512
03171053,1079.45,3104.04,FX1880,tm1880
03171054,1095.9,1087.99,FX1880,tm1880
03171054,1092.5,965.998,FX1880,tm1880
03171054,1182.92,2715.23,FX1880,tm1880
03171055,1098.2,1543.48,FX1880,tm1880
03171056,1148.49,2857.09,FX1880,tm1880
03171112,1072.89,1653.34,FX1908,tm1908
03171113,1041.69,762.293,FX1908,tm1908
03171113,1083.05,3102.39,FX1908,tm1908
03171114,1049.81,1767.51,FX1908,tm1908
03171115,1065.74,2747.73,FX1908,tm1908
03171115,1103.13,2754.39,FX1908,tm1908
03171115,1029.51,2897.41,FX1908,tm1908
03171126,983.551,3343.99,JU298,-N/A-
03171128,1024.21,2092.51,JU438,-N/A-
03171128,1207.6,2512.88,JU440,-N/A-
03171128,962.851,2464.62,CB4853,-N/A-
03171131,1097.51,2708.51,JU345,-N/A-
03171131,1204.25,1088.31,N2,-N/A-
03171132,1089.89,3407.18,MY16,-N/A-
03171133,1209.27,168.385,N2,-N/A-
03171134,1202.64,3311.4,N2,-N/A-
03171136,1017.01,3315.28,VC1309,ok1799
03171136,1086.78,2771.57,VC1309,ok1799
03171136,1067.97,1117.87,VC1309,ok1799
03171137,1021.08,2663.58,VC1309,ok1799
03171138,1026.42,2637.44,VC1309,ok1799
03171155,1106.0,2780.47,RB2498,ok3461
03171156,1040.63,2470.41,RB2498,ok3461
03171156,1087.77,365.829,RB2498,ok3461
03171157,1113.21,2392.06,RB2498,ok3461
03171158,1113.27,2720.87,RB2498,ok3461
03171158,1153.44,2145.49,RB2498,ok3461
03171202,1067.47,3284.44,JU298,-N/A-
03171203,1153.39,2735.94,N2,-N/A-
03171203,1052.02,3398.87,ED3054,-N/A-
03171204,1053.25,3216.15,MY16,-N/A-
03171205,1183.12,2165.66,JU440,-N/A-
03171205,1053.42,3154.33,CB4853,-N/A-
03171206,1164.62,2467.41,JU345,-N/A-
03171215,1101.05,2188.1,RB1372,ok1557
03171216,1119.23,2304.32,RB1372,ok1557
03171216,1135.14,1871.9,RB1372,ok1557
03171216,1151.57,2230.46,RB1372,ok1557
03171217,1077.42,1215.8,RB1372,ok1557
03171217,1038.48,1235.61,RB1372,ok1557
03171234,919.573,216.36,RB2030,ok2688
03171234,832.029,627.126,RB2030,ok2688
03171234,1005.91,543.505,RB2030,ok2688
03171235,968.391,318.799,RB2030,ok2688
03171236,839.922,2114.59,RB2030,ok2688
03171236,877.28,675.982,RB2030,ok2688
03171238,1197.26,2882.57,JU345,-N/A-
03171238,1030.6,3127.69,JU438,-N/A-
03171239,1135.59,3262.93,MY16,-N/A-
03171240,1126.03,2700.39,N2,-N/A-
03171240,1035.29,3629.75,ED3054,-N/A-
03171241,995.279,2722.3,CB4853,-N/A-
03171255,1051.31,313.446,RB1340,ok1469
03171255,1025.33,1356.94,RB1340,ok1469
03171255,1101.82,1800.53,RB1340,ok1469
03171256,1075.92,855.996,RB1340,ok1469
03171256,1145.37,2615.93,RB1340,ok1469
03171257,1072.52,1704.55,RB1340,ok1469
03171257,1051.61,879.73,RB1340,ok1469
03171258,1065.28,3037.87,RB1340,ok1469
03171301,962.419,170.647,ED3054,-N/A-
03171313,1076.54,1145.37,RB607,ok335
03171314,1054.07,2663.39,RB607,ok335
03171314,1074.43,3142.59,RB607,ok335
03171316,1095.61,1767.71,RB607,ok335
03171316,991.937,2037.13,RB607,ok335
03171515,1057.62,2694.78,N2,-N/A-
03171517,1201.64,3222.79,JU440,-N/A-
03171517,1067.1,4155.8,JU298,-N/A-
03171517,1000.3,3456.0,CB4853,-N/A-
03171520,1107.16,2676.31,JU438,-N/A-
03171520,1098.27,3659.52,ED3054,-N/A-
03171520,1262.01,2875.8,JU345,-N/A-
03171551,1126.85,3632.19,JU345,-N/A-
03171553,1160.02,2508.05,N2,-N/A-
03171553,1172.07,5743.61,MY16,-N/A-
03171554,1047.64,5724.35,ED3054,-N/A-
03171556,1049.45,3324.06,CB4853,-N/A-
03171556,1111.91,3193.71,JU298,-N/A-
03171556,1074.91,3111.39,JU438,-N/A-
03171617,1040.95,150.07,CB4853,-N/A-
03171626,1073.31,3184.18,CB4853,-N/A-
03171628,1081.92,3075.36,JU438,-N/A-
03171628,1142.71,2991.02,JU440,-N/A-
03171628,1141.15,3581.61,JU345,-N/A-
03171631,1073.83,3542.74,MY16,-N/A-
03171631,1003.25,3495.79,JU298,-N/A-
03171631,1101.87,3426.62,ED3054,-N/A-
03181012,1099.67,1146.04,N2,-N/A-
03181013,1074.58,1413.57,N2,-N/A-
03181013,1101.41,1821.19,N2,-N/A-
03181014,1154.56,138.959,N2,-N/A-
03181015,1245.99,1417.98,N2,-N/A-
03181015,1159.16,362.794,N2,-N/A-
03181032,1209.91,2440.8,VC1063,ok1512
03181033,1138.92,1555.87,VC1063,ok1512
03181033,1146.63,850.68,VC1063,ok1512
03181034,1233.26,1057.61,VC1063,ok1512
03181034,1170.18,389.387,VC1063,ok1512
03181035,1172.45,2681.65,VC1063,ok1512
03181054,1049.34,1037.31,VC1309,ok1799
03181055,1022.24,1422.52,VC1309,ok1799
03181055,1015.21,924.7,VC1309,ok1799
03181056,1049.36,3328.77,VC1309,ok1799
03181057,984.352,2075.93,VC1309,ok1799
03181113,1175.15,3626.88,RB1372,ok1557
03181114,1106.25,2244.99,RB1372,ok1557
03181114,1177.96,3180.11,RB1372,ok1557
03181114,1189.5,3220.75,RB1372,ok1557
03181114,1176.05,3007.26,RB1372,ok1557
03181116,1197.44,3034.66,RB1372,ok1557
03181116,1143.38,2711.81,RB1372,ok1557
03181133,1077.5,1303.51,RB2498,ok3461
03181134,1147.69,2998.78,RB2498,ok3461
03181134,1202.16,2600.5,RB2498,ok3461
03181134,1147.28,230.497,RB2498,ok3461
03181134,1074.6,2654.87,RB2498,ok3461
03181135,1167.42,2522.61,RB2498,ok3461
03181136,1182.16,2580.48,RB2498,ok3461
03181136,1177.76,1631.55,RB2498,ok3461
03181153,1085.81,626.008,RB1396,ok1591
03181154,1117.79,2951.17,RB1396,ok1591
03181154,1151.87,1928.82,RB1396,ok1591
03181155,1056.67,1599.71,RB1396,ok1591
03181156,1085.71,3005.98,RB1396,ok1591
03181214,1117.55,1522.65,RB1340,ok1469
03181215,1069.35,1440.59,RB1340,ok1469
03181215,1064.12,2214.46,RB1340,ok1469
03181215,1105.46,2160.66,RB1340,ok1469
03181216,1081.78,2100.41,RB1340,ok1469
03181217,1128.31,986.01,RB1340,ok1469
03181217,1074.76,1684.11,RB1340,ok1469
03181233,947.223,916.881,RB2030,ok2688
03181234,870.507,78.5188,RB2030,ok2688
03181234,865.188,2281.87,RB2030,ok2688
03181234,910.205,217.594,RB2030,ok2688
03181235,1004.29,754.86,RB2030,ok2688
03181236,942.263,102.883,RB2030,ok2688
03181253,1110.17,1503.67,FX1908,tm1908
03181254,1174.79,1547.0,FX1908,tm1908
03181254,1228.29,2963.89,FX1908,tm1908
03181254,1101.79,759.793,FX1908,tm1908
03181254,1116.25,2615.33,FX1908,tm1908
03181255,1133.76,1159.31,FX1908,tm1908
03181256,1158.88,3045.61,FX1908,tm1908
03181311,1147.35,1335.41,FX1880,tm1880
03181312,1089.98,1340.82,FX1880,tm1880
03181313,1264.98,504.384,FX1880,tm1880
03181314,1207.64,861.457,FX1880,tm1880
03181314,1185.71,2729.67,FX1880,tm1880
03181314,1213.3,2713.2,FX1880,tm1880
03181551,1135.3,1713.28,RB607,ok335
03181552,1150.36,1452.58,RB607,ok335
03181552,1121.8,3260.0,RB607,ok335
03181552,1054.66,2614.18,RB607,ok335
03181553,1086.01,3334.34,RB607,ok335
03181554,1138.17,3670.6,RB607,ok335
03181554,1159.31,2411.68,RB607,ok335
03181554,1162.21,2548.56,RB607,ok335
03190852,1095.72,516.598,N2,-N/A-
03190853,1105.61,1191.18,N2,-N/A-
03190853,1114.25,2165.76,N2,-N/A-
03190853,1084.68,1497.05,N2,-N/A-
03190854,1134.44,1488.53,N2,-N/A-
03190855,1170.42,817.749,N2,-N/A-
03190855,1100.38,2156.57,N2,-N/A-
03190914,1011.91,1199.76,MT2611,n491n1192
03190914,936.816,1685.77,MT2611,n491n1192
03190915,1051.63,945.649,MT2611,n491n1192
03190915,1101.08,1301.61,MT2611,n491n1192
03190916,1013.69,530.213,MT2611,n491n1192
03190916,1010.69,1655.63,MT2611,n491n1192
03190917,883.007,1544.27,MT2611,n491n1192
03190933,1000.12,482.033,RB2005,ok2657
03190934,1047.69,1758.91,RB2005,ok2657
03190935,941.711,539.154,RB2005,ok2657
03190935,1046.82,1108.41,RB2005,ok2657
03190936,1116.62,1158.25,RB2005,ok2657
03190936,1017.47,1940.11,RB2005,ok2657
03190956,1014.26,2779.65,RB1523,ok1822
03190956,1062.51,3169.72,RB1523,ok1822
03190956,999.975,3333.87,RB1523,ok1822
03190956,979.661,476.292,RB1523,ok1822
03190957,1024.0,2808.88,RB1523,ok1822
03190958,1001.47,2409.66,RB1523,ok1822
03190958,1048.54,3186.25,RB1523,ok1822
03191013,1032.89,437.339,FX3092,tm3092
03191014,1026.39,1359.07,FX3092,tm3092
03191014,1084.9,4048.83,FX3092,tm3092
03191015,1091.33,2128.7,FX3092,tm3092
03191016,1146.18,2342.04,FX3092,tm3092
03191016,1121.81,2812.27,FX3092,tm3092
03191034,1043.34,562.272,FX2173,tm2173
03191034,1078.19,728.247,FX2173,tm2173
03191035,1049.8,1928.98,FX2173,tm2173
03191035,1040.47,855.976,FX2173,tm2173
03191036,1092.32,1075.91,FX2173,tm2173
03191037,1040.89,2740.77,FX2173,tm2173
03191100,1112.09,1079.99,LX982,ok132;ak47;vs137
03191101,1171.88,2813.54,LX982,ok132;ak47;vs137
03191101,1168.58,1353.32,LX982,ok132;ak47;vs137
03191101,1096.07,961.781,LX982,ok132;ak47;vs137
03191102,1141.08,2598.89,LX982,ok132;ak47;vs137
03191103,1172.74,836.504,LX982,ok132;ak47;vs137
03191105,923.022,1397.91,-N/A-,-N/A-
03191106,902.248,101.968,-N/A-,-N/A-
03191106,928.949,1589.09,-N/A-,-N/A-
03191125,1020.46,1615.58,RB557,ok289
03191125,1003.04,179.979,-N/A-,-N/A-
03191125,890.704,1754.08,-N/A-,-N/A-
03191133,1046.48,1187.74,TQ194,sy691
03191133,971.765,983.889,TQ194,sy691
03191133,1098.21,2599.6,TQ194,sy691
03191133,1092.3,2133.84,TQ194,sy691
03191135,1088.18,843.913,TQ194,sy691
03191135,1087.24,1679.4,TQ194,sy691
03191136,1087.44,1136.64,TQ194,sy691
03191156,961.153,325.247,RB2005,ok2657
03191157,1084.11,2328.54,RB753,ok522
03191157,982.016,3327.28,-N/A-,-N/A-
03191157,1001.67,2211.2,RB557,ok289
03191158,1119.99,2911.69,RB753,ok522
03191158,1044.61,2343.17,RB753,ok522
03191159,1156.55,2786.4,RB753,ok522
03191200,1080.25,2114.5,RB753,ok522
03191200,1045.88,3143.62,RB753,ok522
03191215,963.619,2483.31,RB2005,ok2657
03191215,1030.85,626.023,RB557,ok289
03191215,1035.22,2078.72,N2,-N/A-
03191235,1028.05,476.454,RB2005,ok2657
03191235,1029.12,3038.78,N2,-N/A-
03191235,949.382,309.275,-N/A-,-N/A-
03191301,971.165,2926.28,-N/A-,-N/A-
03191301,1045.41,2061.06,N2,-N/A-
03201025,910.563,564.001,-N/A-,-N/A-
03201025,904.734,152.589,-N/A-,-N/A-
03201025,920.68,1044.66,-N/A-,-N/A-
03201045,935.081,583.543,-N/A-,-N/A-
03201045,975.174,2825.84,RB557,ok289
03201045,1063.21,527.768,-N/A-,-N/A-
03201105,1050.43,872.166,N2,-N/A-
03201105,1051.12,743.845,-N/A-,-N/A-
03201105,1074.17,393.639,RB557,ok289
03201125,1072.89,2682.96,-N/A-,-N/A-
03201125,1130.1,1428.97,RB557,ok289
03201125,951.929,841.159,N2,-N/A-
03201145,872.294,165.476,-N/A-,-N/A-
03201145,1096.61,2201.47,N2,-N/A-
03201205,802.095,179.821,RB2005,ok2657
03201205,1032.87,586.572,N2,-N/A-
03201205,921.482,688.567,-N/A-,-N/A-
03211032,956.823,723.177,-N/A-,-N/A-
03211032,1093.98,944.231,RB2275,ok3085
03211032,979.47,195.199,FX2427,tm2427
03211032,846.15,1110.29,-N/A-,-N/A-
03211032,903.2,305.755,-N/A-,-N/A-
03211032,1083.4,546.376,N2,-N/A-
03211045,1009.09,963.046,-N/A-,-N/A-
03211052,1139.35,3162.23,N2,-N/A-
03211052,1048.27,2596.32,-N/A-,-N/A-
03211052,874.45,2601.44,-N/A-,-N/A-
03211052,1077.5,1778.61,RB2275,ok3085
03211052,944.574,270.129,-N/A-,-N/A-
03211052,906.395,223.217,FX2427,tm2427
03211105,741.523,2643.53,-N/A-,-N/A-
03211112,1095.81,765.158,N2,-N/A-
03211112,946.109,536.129,-N/A-,-N/A-
03211112,962.023,148.178,-N/A-,-N/A-
03211112,1100.47,1441.04,-N/A-,-N/A-
03211112,866.711,320.165,-N/A-,-N/A-
03211112,848.825,424.237,-N/A-,-N/A-
03211125,857.493,218.138,FX2427,tm2427
03211152,1023.39,883.862,N2,-N/A-
03211152,882.088,159.187,-N/A-,-N/A-
03211152,1072.76,865.686,RB2275,ok3085
03211152,1013.68,291.852,-N/A-,-N/A-
03211152,897.792,883.825,FX2427,tm2427
03211152,799.863,664.031,-N/A-,-N/A-
03211205,855.425,387.377,-N/A-,-N/A-
03211212,952.127,758.357,-N/A-,-N/A-
03211212,1013.93,244.55,-N/A-,-N/A-
03211212,1075.1,379.645,RB2275,ok3085
03211212,1027.28,1037.85,N2,-N/A-
03211212,899.839,270.338,FX2427,tm2427
03211225,878.228,89.2565,-N/A-,-N/A-
03211232,1017.09,336.234,N2,-N/A-
03211232,896.41,581.171,-N/A-,-N/A-
03211232,808.304,2650.48,-N/A-,-N/A-
03211232,1069.11,969.391,-N/A-,-N/A-
03211232,896.528,57.299,-N/A-,-N/A-
03211232,1000.49,2245.78,-N/A-,-N/A-
03211245,1050.31,455.58,RB2275,ok3085
03211252,917.749,692.938,-N/A-,-N/A-
03211252,941.142,89.2286,-N/A-,-N/A-
03211252,842.922,76.0835,FX2427,tm2427
03211252,783.37,217.589,-N/A-,-N/A-
03211253,1030.32,449.261,RB2275,ok3085
03211306,1043.11,628.76,N2,-N/A-
03221136,990.495,3308.71,JU402,-N/A-
03221137,1096.73,2329.45,ED3054,-N/A-
03221137,1020.59,2488.58,JU258,-N/A-
03221138,1066.33,3174.0,N2,-N/A-
03221140,1128.48,2745.03,ED3049,-N/A-
03221140,961.112,2916.74,LSJ1,-N/A-
03221141,1009.27,2673.0,JU298,-N/A-
03221211,948.899,3208.86,LSJ1,-N/A-
03221212,990.171,3507.03,JU402,-N/A-
03221213,1015.34,2274.08,JU438,-N/A-
03221213,979.073,3104.28,JU298,-N/A-
03221215,1026.31,3173.04,JU258,-N/A-
03221216,1098.64,2737.36,N2,-N/A-
03221216,1101.14,3096.78,ED3049,-N/A-
03221245,1112.82,437.032,N2,-N/A-
03221247,1083.32,3210.57,ED3054,-N/A-
03221247,952.793,3108.75,LSJ1,-N/A-
03221247,1055.29,3319.93,ED3049,-N/A-
03221250,1064.98,2337.42,JU438,-N/A-
03221250,1098.12,3102.14,JU258,-N/A-
03221302,988.47,2467.29,JU298,-N/A-
03221511,1080.24,3085.48,JU298,-N/A-
03221513,1012.74,2787.02,JU402,-N/A-
03221513,1202.78,994.428,N2,-N/A-
03221514,1114.25,1110.48,JU258,-N/A-
03221515,1113.88,2738.91,JU258,-N/A-
03221516,1091.01,3633.52,ED3054,-N/A-
03221517,983.834,318.99,JU438,-N/A-
03221518,1057.61,3493.62,ED3049,-N/A-
03221551,1073.0,3460.61,ED3049,-N/A-
03221552,1017.75,3090.47,JU298,-N/A-
03221553,1013.63,2734.97,JU438,-N/A-
03221553,958.339,3474.08,LSJ1,-N/A-
03221555,991.377,3566.96,JU402,-N/A-
03221556,1185.96,3334.53,ED3054,-N/A-
03221626,1110.93,3459.21,JU258,-N/A-
03221628,914.877,2886.14,ED3054,-N/A-
03221628,1195.45,3825.69,ED3049,-N/A-
03221631,988.101,3100.58,LSJ1,-N/A-
03221631,1000.21,3356.07,JU438,-N/A-
03221631,998.141,3035.71,JU402,-N/A-
03241206,1043.77,2370.44,N2,-N/A-
03241207,1049.66,3507.59,JU258,-N/A-
03241208,1104.22,3641.37,ED3021,-N/A-
03241208,1153.18,3119.03,JU394,-N/A-
03241210,1046.14,2813.57,ED3049,-N/A-
03241210,1002.54,3449.96,ED3017,-N/A-
03241211,1192.4,2604.97,JU440,-N/A-
03241241,978.452,3535.28,ED3017,-N/A-
03241242,1062.47,3041.34,N2,-N/A-
03241243,1132.77,3655.33,JU440,-N/A-
03241243,1073.14,3635.97,CB4852,-N/A-
03241245,1126.63,3605.23,JU394,-N/A-
03241245,1072.17,3603.51,ED3021,-N/A-
03241246,1067.88,2951.71,ED3054,-N/A-
03241636,1146.2,2462.37,N2,-N/A-
03241637,1233.2,2385.7,N2,-N/A-
03241638,1161.95,2340.45,N2,-N/A-
03241638,1171.6,2278.2,N2,-N/A-
03241640,1146.85,2142.62,N2,-N/A-
03241641,1152.12,3105.62,N2,-N/A-
03251051,1127.57,1705.01,N2,-N/A-
03251052,1138.81,305.473,N2,-N/A-
03251052,1138.72,2086.22,N2,-N/A-
03251053,1146.96,1640.56,N2,-N/A-
03251053,1121.56,405.169,N2,-N/A-
03251054,1131.5,934.26,N2,-N/A-
03251054,1112.23,1362.9,N2,-N/A-
03251055,1157.29,1121.27,N2,-N/A-
03251112,1076.11,2070.15,RB1192,ok1237
03251113,1108.25,1264.91,RB1192,ok1237
03251114,1151.52,2517.66,RB1192,ok1237
03251115,990.767,1746.85,RB1192,ok1237
03251132,1068.39,2710.76,RB1818,ok2353
03251133,1020.95,1581.3,RB1818,ok2353
03251133,1077.12,1912.35,RB1818,ok2353
03251133,1113.67,1549.58,RB1818,ok2353
03251134,1129.17,1367.93,RB1818,ok2353
03251135,1118.69,2003.97,RB1818,ok2353
03251135,1122.35,3177.51,RB1818,ok2353
03251152,1074.83,2676.89,RB753,ok522
03251153,993.582,2436.04,RB753,ok522
03251153,1072.45,2301.8,RB753,ok522
03251153,1124.1,2342.76,RB753,ok522
03251153,1016.02,1100.1,RB753,ok522
03251154,1044.13,1599.66,RB753,ok522
03251155,1063.72,1166.68,RB753,ok522
03251213,1074.94,1090.45,FX2173,tm2173
03251214,1042.96,2650.04,FX2173,tm2173
03251214,1065.8,1787.71,FX2173,tm2173
03251214,1117.75,1724.99,FX2173,tm2173
03251216,1061.9,3731.42,FX2173,tm2173
03251216,1113.82,1778.94,FX2173,tm2173
03251234,1044.81,2559.92,RB1177,ok1226
03251235,1046.75,2532.4,RB1177,ok1226
03251235,1071.51,3072.96,RB1177,ok1226
03251235,1074.77,2460.86,RB1177,ok1226
03251236,1058.16,1529.36,RB1177,ok1226
03251237,1022.01,2619.56,RB1177,ok1226
03251237,1048.56,2723.22,RB1177,ok1226
03251253,1151.11,2517.17,RB1156,ok1187
03251253,1066.55,2443.7,RB1156,ok1187
03251254,1124.37,3244.03,RB1156,ok1187
03251255,1103.66,2545.24,RB1156,ok1187
03251255,1103.52,1282.12,RB1156,ok1187
03251255,1132.94,2534.84,RB1156,ok1187
03251522,1198.93,1073.31,LX982,ok132;ak47;vs137
03251523,1250.09,787.501,LX982,ok132;ak47;vs137
03251523,1227.92,1040.45,LX982,ok132;ak47;vs137
03251523,1299.8,2138.35,LX982,ok132;ak47;vs137
03251524,1256.25,1137.46,LX982,ok132;ak47;vs137
03251525,1228.16,99.9178,LX982,ok132;ak47;vs137
03251525,1247.28,843.216,LX982,ok132;ak47;vs137
03251545,1069.16,1389.81,RB557,ok289
03251545,1171.23,3293.64,RB557,ok289
03251545,1117.83,3297.01,RB557,ok289
03251547,1140.33,701.198,RB557,ok289
03251603,822.681,171.04,JC55,ut11
03251604,839.2,2018.63,JC55,ut11
03251604,892.193,942.767,JC55,ut11
03251605,887.102,209.095,JC55,ut11
03251606,854.79,2369.59,JC55,ut11
03251606,833.644,27.4597,JC55,ut11
03251606,842.961,127.319,JC55,ut11
03251607,826.471,854.654,JC55,ut11
03251624,1109.28,880.856,FX3092,tm3092
03251624,1134.92,2840.3,FX3092,tm3092
03251624,1123.27,958.375,FX3092,tm3092
03251626,1141.39,2820.0,FX3092,tm3092
03251626,1113.88,1443.99,FX3092,tm3092
03251645,1110.69,3634.71,TQ194,sy691
03251646,1072.62,1630.39,TQ194,sy691
03251646,1100.29,1405.3,TQ194,sy691
03251646,1122.25,2589.53,TQ194,sy691
03251646,1128.07,1269.72,TQ194,sy691
03251648,1181.96,2238.75,TQ194,sy691
03251648,998.476,2991.41,TQ194,sy691
03251649,1037.97,1910.86,TQ194,sy691
03251704,1181.21,3360.44,RB1356,ok1522
03251705,1149.63,3878.35,RB1356,ok1522
03251705,1155.98,3575.4,RB1356,ok1522
03251706,1220.61,2804.74,RB1356,ok1522
03251707,1211.97,3142.1,RB1356,ok1522
03251707,1162.71,2678.2,RB1356,ok1522
03251707,1176.51,2602.48,RB1356,ok1522
03251707,1120.41,3178.82,RB1356,ok1522
03260908,1076.16,466.191,-N/A-,-N/A-
03260908,1112.42,497.711,N2,-N/A-
03260908,1075.9,115.135,-N/A-,-N/A-
03260908,1042.38,609.289,-N/A-,-N/A-
03260909,1068.79,1031.52,-N/A-,-N/A-
03260909,1044.28,467.625,-N/A-,-N/A-
03260922,1033.17,313.887,-N/A-,-N/A-
03260929,1013.37,1673.49,-N/A-,-N/A-
03260929,1101.39,1707.47,-N/A-,-N/A-
03260929,1035.67,167.891,-N/A-,-N/A-
03260929,1069.52,207.491,-N/A-,-N/A-
03260929,1087.62,327.012,-N/A-,-N/A-
03260929,971.776,1844.53,-N/A-,-N/A-
03260942,993.712,2786.22,-N/A-,-N/A-
03260948,1064.63,517.217,-N/A-,-N/A-
03260948,1101.45,1592.24,-N/A-,-N/A-
03260948,1035.46,2364.96,-N/A-,-N/A-
03260948,1086.0,369.474,-N/A-,-N/A-
03260948,1088.23,2020.25,N2,-N/A-
03260948,996.394,75.7418,-N/A-,-N/A-
03261001,1070.64,2371.51,-N/A-,-N/A-
03261008,1139.94,1614.34,-N/A-,-N/A-
03261008,1011.97,668.843,-N/A-,-N/A-
03261008,973.074,1020.8,-N/A-,-N/A-
03261008,1084.82,190.254,-N/A-,-N/A-
03261008,1112.23,277.245,N2,-N/A-
03261008,1083.8,430.135,-N/A-,-N/A-
03261012,1055.38,749.664,N2,-N/A-
03261013,1092.32,1115.61,N2,-N/A-
03261013,1067.42,1732.14,N2,-N/A-
03261013,1085.56,932.841,N2,-N/A-
03261013,1046.63,128.759,N2,-N/A-
03261014,1065.98,1397.25,N2,-N/A-
03261014,1050.56,1184.05,N2,-N/A-
03261015,1142.86,1057.66,N2,-N/A-
03261021,1054.88,3298.88,-N/A-,-N/A-
03261028,1096.27,2483.82,-N/A-,-N/A-
03261028,1036.28,845.24,-N/A-,-N/A-
03261028,1006.16,1544.81,-N/A-,-N/A-
03261028,1135.84,3271.85,N2,-N/A-
03261028,1087.47,337.006,-N/A-,-N/A-
03261028,1019.93,580.237,-N/A-,-N/A-
03261032,1025.54,2014.82,RB1156,ok1187
03261033,1125.98,2183.12,RB1156,ok1187
03261033,989.579,1288.19,RB1156,ok1187
03261033,1068.41,1405.75,RB1156,ok1187
03261034,1090.35,529.95,RB1156,ok1187
03261035,1030.64,1769.7,RB1156,ok1187
03261035,1070.5,1132.08,RB1156,ok1187
03261042,1062.17,543.608,-N/A-,-N/A-
03261048,953.967,236.088,-N/A-,-N/A-
03261048,1086.66,160.549,-N/A-,-N/A-
03261048,1044.08,328.661,-N/A-,-N/A-
03261048,1035.37,325.652,-N/A-,-N/A-
03261048,1082.5,724.963,-N/A-,-N/A-
03261048,1045.42,3463.16,-N/A-,-N/A-
03261054,1032.99,1974.53,RB557,ok289
03261055,1152.84,1438.37,RB557,ok289
03261055,1086.15,1529.6,RB557,ok289
03261055,1143.42,2512.32,RB557,ok289
03261056,1126.28,2805.61,RB557,ok289
03261057,1080.62,1126.88,RB557,ok289
03261057,1097.75,741.428,RB557,ok289
03261101,1039.71,2216.64,RB557,ok289
03261102,1044.54,3161.45,N2,-N/A-
03261108,1076.28,3084.78,-N/A-,-N/A-
03261108,1106.75,674.577,N2,-N/A-
03261108,999.832,858.894,-N/A-,-N/A-
03261108,1098.93,459.477,-N/A-,-N/A-
03261108,999.348,1290.24,-N/A-,-N/A-
03261108,1067.29,2684.86,-N/A-,-N/A-
03261113,990.244,1418.17,RB1177,ok1226
03261114,1044.25,2083.86,RB1177,ok1226
03261115,1048.39,2832.14,RB1177,ok1226
03261116,971.489,2131.99,RB1177,ok1226
03261116,1058.08,1574.9,RB1177,ok1226
03261119,1012.62,559.979,RB557,ok289
